resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_recommendation,vi_plant,vi_material,material_description,material_composition,measured_weight,total_measured_weight,weight_unit,source_product_scope,source_sheet,source_file
......6,0001,,9686303,"Connector 6-pin Rast 2,5 Type 3521",2.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0004,,9686888,"Connector 3-pin Rast 2,5",1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9695370,Connector 4-pole type 3521 K54,0.0,ST,ST,Lumberg,0.0,Third Party,PA6,Thermoplastic - PA6,Polyamide 6,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0009,,9695467,Connector 5-pin type 3521 K43,0.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0001,,9695467,Connector 5-pin type 3521 K43,1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0002,,9695370,Connector 4-pin type 3521 K54,1.0,ST,ST,Lumberg,0.0,Third Party,PA6,Thermoplastic - PA6,Polyamide 6,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0002,,9686301,Connector 3-pin Rast 5 Type 3570,0.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0004,,9643675,blade connector 3-pin No.156 - 3618,0.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0005,,9695365,Connector 3-pin Rast 5 Type 3570 K59,0.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,,9695365,Connector 3-pin Rast 5 Type 3570 K59,1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0004,,9686301,Plug connector 3-pin Rast 5 Type 3570,1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0006,,9643675,Knife plug terminal 3-pole No.156 - 3618,1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0025,,9649420,Rocker switch 2-pin OFF I/O,1.0,ST,ST,Marquardt GmbH,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),13.0,13.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0720,,9641166,IC V-Reg Linear MCP1700 3.3V 250mA,1.0,ST,ST,Microchip Techn. Inc.,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0730,,9577811,IC EEPROM 24LC512T SO8W,1.0,ST,ST,Microchip Techn. Inc.,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0008,,9661178,Plug housing Mini-fit 6-pin - 46992,0.0,ST,ST,Molex,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0119,,9607697,Socket crimp contact 18-24 AWG,0.0,ST,ST,Molex,0.0,Third Party,Messing,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0001,,9607697,Socket crimp contact 18-24 AWG,5.0,ST,ST,Molex,0.0,Third Party,Messing,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0002,,9661178,Plug housing Mini-fit 6-pin - 46992,1.0,ST,ST,Molex,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0710,,9641929,IC SMPS StepDwn MP2451 36V 600mA SOT23-6,1.0,ST,ST,Monolithic Power Systems,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0690,,9563187,"Resonator CSTCR4M00G55 4MHz 0,5%",1.0,ST,ST,Murata,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2000,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2010,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2020,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2040,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2046,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2047,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2049,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2050,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2056,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2057,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2058,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2060,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2062,,9687410,BJT NPN BC817-40 45V 500mA SOT23,1.0,ST,ST,NXP Semiconductors,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0040,,9668745,Battery LiMnO2 3V 225mAh CR2032,1.0,ST,ST,Panasonic,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0012,,9509165,Pin header 5-pin 2-row. RM-2.54 d=1.02,2.0,ST,ST,Pinrex,1000.0,Third Party products abroad,,,,,8.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0580,,9687173,Cap Alu 100uF 20% 50V 8x10.5,1.0,ST,ST,Rubycon,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0060,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0070,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0080,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0100,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0110,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0120,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0130,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0170,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0180,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0380,,9638857,Cap Cer 100pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0400,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0420,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0430,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0440,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0450,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0490,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0510,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0520,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0530,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0540,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0570,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0611,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0620,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0622,,9638857,Cap Cer 100pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0624,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0625,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0626,,9691953,Cap Cer 1uF 10% 16V X5R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0627,,9687460,Cap Cer 2.2uF 10% 50V X7R CH1206,1.0,ST,ST,Samsung,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0647,,9638857,Cap Cer 100pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0658,,9638856,Cap Cer 33pF 5% 50V C0G CH0402,1.0,ST,ST,Samsung,0.0,Third Party,C0G,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0669,,9641419,Cap Cer 100nF 10% 16V X7R CH0402,1.0,ST,ST,Samsung,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0011,,9646716,Solder paste M705-GRN360-KV,1.2,G,G,Senju,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0700,,9646212,Controller STM32F103RE LQFP64,1.0,ST,ST,ST Microelektronics,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0003,,9639376,Flat plug 6.3 x 0.8,0.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0006,,9577422,"flat plug sleeve 6,3-2,5 -St",0.0,ST,ST,Stocko,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0014,,9567979,Angle plug-in sleeve 6.3-1.5 -Ms,0.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,,9567979,Angled plug-in sleeve 6.3-1.5 -Ms,2.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0006,,9639376,"Flat plug 6,3 x 0,8",1.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,,9577422,Flat plug sleeve 6.3-2.5 -St,2.0,ST,ST,Stocko,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0020,,9561920,Insulating sleeve 6.3,0.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0000,,9561920,Insulating sleeve 6.3,0.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0020,,9561920,"Insulating sleeve 6,3",0.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0010,,9561920,"insulating sleeve 6,3",0.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0011,,9687428,"flat plug sleeve 6,3-1,5 -Ms",0.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0049,,9567979,Angle plug-in sleeve 6.3-1.5 -Ms,0.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0013,,9567979,"Angle ferrule 6,3-1,5 -Ms",2.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0015,,9687428,"flat plug-in sleeve 6,3-1,5 -Ms",1.0,ST,ST,Stocko,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0016,,9561920,"Insulating sleeve 6,3",1.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0020,,9561920,Insulating sleeve 6.3,1.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0000,,9561920,Insulating sleeve 6.3,1.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0020,,9561920,Insulating sleeve 6.3,1.0,ST,ST,Stocko,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9577422,"flat plug sleeve 6,3-2,5 -St",0.0,ST,ST,Stocko,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9577422,"flat plug sleeve 6,3-2,5 -St",2.0,ST,ST,Stocko,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,10.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,9999,,9525845,"Heat shrink tubing 4,8",0.0,M,M,Sumitomo,0.0,Third Party,PVDF,Thermoplastic - PVDF,Polyvinylidene fluoride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,9999,,9525845,"Heat shrink tubing 4,8",0.028,M,M,Sumitomo,0.0,Third Party,PVDF,Thermoplastic - PVDF,Polyvinylidene fluoride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,9999,,9525845,"Heat shrink tubing 4,8",0.028,M,M,Sumitomo,0.0,Third Party,PVDF,Thermoplastic - PVDF,Polyvinylidene fluoride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0791,,9695603,Inductor PWR 3.3µH 30% 1.57A SMD5x5mm,0.0,ST,ST,Sunlord,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0004,,9509989,"flat connector 6,3-2,5 -Ms-BD R.tongue",0.0,ST,ST,TE Connectivity,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0008,,9509989,"flat receptacle 6,3-2,5 -Ms-BD R.tongue",0.0,ST,ST,TE Connectivity,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0002,,9509989,"flat connector sleeve 6,3-2,5 -Ms-BD R.tongue",1.0,ST,ST,TE Connectivity,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0002,,9509989,"flat connector 6,3-2,5 -Ms-BD R.tongue",1.0,ST,ST,TE Connectivity,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0001,,9509989,"flat connector 6,3-2,5 -Ms-BD R.tongue",1.0,ST,ST,TE Connectivity,0.0,Third Party,Ms,"Tools Steels, alloyed",Fe(96.69%) C(0.65%) Si(1%) Mn(1.2%) P(0.03%) S(0.03%) Cr(0.4%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
